Time,ram_usage,cpu_utilization,network_bandwidth,io_bandwidth
1:49:19,73.6,3.1,1916.63,64205.02
1:49:20,63.6,10.9,1916.63,64205.53
1:49:21,73.6,4.4,1916.63,64205.53
1:49:22,13.6,10.5,1916.63,64205.62
1:49:23,73.6,15.7,1916.65,64206.13
1:49:24,73.6,74.8,1916.65,64206.28
1:49:25,73.6,9,1916.65,64206.69
1:49:26,53.6,4.7,1916.65,64206.7
1:49:27,73.6,3.8,1916.66,64206.82
1:49:28,73.7,3.9,1916.68,64206.92
1:49:29,73.7,12.6,1916.69,64206.95
1:49:30,33.7,4.6,1916.69,64207.2
1:49:31,63.6,8.3,1916.69,64207.2
1:49:32,23.6,47.3,1916.69,64207.31
1:49:33,73.6,10.1,1916.69,64207.32
1:49:34,63.6,4.1,1916.69,64207.37
1:49:35,73.7,5.8,1916.69,64207.44
1:49:36,73.6,1.6,1916.69,64207.45
1:49:37,73.6,4.5,1916.7,64207.79
1:49:38,73.6,2.3,1916.7,64207.83
1:49:39,73.6,4.8,1916.7,64207.86
1:49:40,73.6,4.5,1916.71,64207.96
1:49:41,73.6,2.7,1916.71,64208.06
1:49:42,73.7,3.5,1916.71,64208.12
1:49:43,73.6,1.8,1916.71,64208.12
1:49:44,73.6,9.8,1916.71,64208.19
1:49:45,73.6,3.3,1916.72,64208.57
1:49:46,73.7,5.1,1916.73,64208.9
1:49:47,73.6,6.4,1916.73,64208.91
1:49:48,73.6,18.8,1916.73,64208.98
1:49:49,73.7,3.5,1916.73,64209.21
1:49:50,73.6,6.5,1916.73,64209.23
1:49:51,73.7,8.9,1916.73,64209.58
1:49:52,73.6,5.4,1916.73,64209.58
1:49:53,73.7,3.1,1916.73,64209.61
1:49:54,73.6,16.1,1916.74,64209.72
1:49:55,73.7,21.7,1916.74,64210.55
1:49:56,74,5.2,1916.74,64210.62
1:49:57,74,3.7,1916.74,64210.89
1:49:58,73.9,4.2,1916.74,64211.19
1:49:59,74,4,1916.74,64211.4
1:50:00,73.9,6.3,1916.74,64211.88
1:50:01,74,2.5,1916.74,64212.14
1:50:02,74,9,1916.74,64212.27
1:50:03,44,11.2,1916.74,64212.38
1:50:04,74,17.5,1916.74,64212.58
1:50:05,74,12.1,1916.74,64212.64
1:50:06,24,10.8,1916.74,64213.09
1:50:07,74,29.6,1916.74,64213.46
1:50:08,96.8,21.7,1900.48,63800.03
1:50:09,96.9,38.8,1900.48,63800.12
1:50:10,96.8,18.1,1900.49,63800.31
1:50:11,96.8,25,1900.49,63800.47
1:50:12,96.3,99,1900.49,63800.54
1:50:13,96.3,5.1,1900.49,63800.58
1:50:14,96.3,78.9,1900.49,63800.58
1:50:15,96.3,3.5,1900.49,63800.7
1:50:16,96.3,47.3,1900.49,63800.73
1:50:17,96.3,88.4,1900.49,63800.9
1:50:18,38.4,24.7,1900.5,63800.98
1:50:19,38.4,22,1900.51,63801
1:50:20,97.3,86.1,1900.51,63801.54
1:50:21,86.3,12.9,1900.51,63801.63
1:50:22,96.2,74.6,1900.51,63801.72
1:50:23,86.2,90.2,1900.51,63801.83
1:50:24,96.2,16.8,1900.51,63801.99
1:50:25,86.3,17.4,1900.51,63802
1:50:26,96.3,25.6,1900.52,63802.04
1:50:27,86.3,14.1,1900.53,63802.25
1:50:28,38.4,74.8,1900.53,63802.43
1:50:29,38.4,22.1,1900.56,63802.56
1:50:30,38.4,9.5,1900.56,63802.68
1:50:31,38.4,4.6,1900.56,63802.69
1:50:32,38.4,13.6,1900.56,63802.87
1:50:33,38.4,16.6,1900.56,63802.99
1:50:34,38.4,19.9,1900.56,63805.12
1:50:35,36.8,13.3,1900.56,63806.84
1:50:36,36.8,19.1,1900.56,63806.86
1:50:37,36.8,26.9,1900.56,63807.55
1:50:38,36.8,36.2,1900.56,63807.57
1:50:39,38.4,33,1900.56,63808.89
1:50:40,36.8,36.4,1900.57,63808.35
1:50:41,76.6,84.7,1900.57,63808.39
1:50:42,76.6,15.9,1900.57,63808.47
1:50:43,76.6,17.9,1900.57,63808.49
1:50:44,76.6,37.7,1900.59,63808.64
1:50:45,76.6,24.2,1900.59,63808.77
1:50:46,76.6,41.2,1900.62,63809.14
1:50:47,76.6,23.3,1900.63,63809.18
1:50:48,76.6,13.2,1900.63,63809.19
1:50:49,76.6,29,1900.63,63809.21
1:50:50,76.6,33.5,1900.63,63809.48
1:50:51,76.5,23.3,1900.63,63809.59
1:50:52,76.5,14.8,1900.63,63809.6
1:50:53,76.5,8.4,1900.63,63809.76
1:50:54,76.5,74.7,1900.64,63809.78
1:50:55,76.5,25.9,1900.64,63310.12
1:50:56,26.4,23,1900.67,63310.31
1:50:57,36.8,82.9,1900.68,63310.38
1:50:58,36.8,14.5,1900.68,63310.83
1:50:59,36.8,21.5,1900.68,63310.86
1:51:00,36.8,10.2,1900.68,63310.98
1:51:01,36.8,16.2,1900.72,63311.09
1:51:02,36.8,21.2,1900.72,63311.12
1:51:03,36.8,18.1,1900.72,63311.18
1:51:04,38.4,14.6,1900.72,63311.18
1:51:05,38.4,10.4,1900.73,63311.89
1:51:06,38.4,10.5,1900.73,63311.29
1:51:07,38.4,23.8,1900.73,63311.37
1:51:08,38.4,34,1900.73,63311.82
1:51:09,38.4,12.2,1900.73,63311.87
1:51:10,38.4,18.4,1900.73,63312.09
1:51:11,38.4,24.5,1900.73,63312.11
1:51:12,38.4,2.9,1900.73,63312.11
1:51:13,38.4,6.5,1900.74,63312.16
1:51:14,38.4,16.5,1900.74,63312.21
1:51:15,76.1,84.6,1900.74,63312.23
1:51:16,76.1,14.1,1900.74,63312.3
1:51:17,76.1,10.2,1900.74,63312.57
1:51:18,76.2,9.7,1900.75,63312.94
1:51:19,38.4,9.2,1900.75,63313.03
1:51:20,38.4,6.7,1900.75,63313.24
1:51:21,38.4,9.7,1900.75,63313.28
1:51:22,38.4,8.6,1900.75,63313.29
1:51:23,76.2,10.8,1900.75,63313.32
1:51:24,76.2,28.3,1900.75,63313.64
1:51:25,38.4,84.6,1900.75,63313.64
1:51:26,38.4,84.3,1900.76,63313.94
1:51:27,76.2,48.1,1900.76,63846.05
1:51:28,75.9,44.9,1900.78,63846.41
1:51:29,26.7,35.6,1900.78,63846.42
1:51:30,75.3,4.8,1900.79,63846.58
1:51:31,75.4,4.5,1900.79,63846.69
1:51:32,75.3,16.5,1900.8,63847.14
1:51:33,75.4,43.9,1900.8,63847.21
1:51:34,75.3,36.7,1900.8,63847.58
1:51:35,75.4,53.6,1900.82,63847.77
1:51:36,26.7,21.8,1900.82,63847.78
1:51:37,75.4,19.3,1900.82,63847.85
1:51:38,75.3,23.4,1900.82,63848.1
1:51:39,75.3,13.2,1900.82,63848.21
1:51:40,75.4,23.1,1900.83,63848.24
1:51:41,75.4,12.3,1900.84,63848.25
1:51:42,75.4,10.1,1900.84,63848.31
1:51:43,75.4,29.2,1900.84,63848.93
1:51:44,75.4,32.6,1900.85,63849.16
1:51:45,42.2,15.8,1900.86,63849.16
1:51:46,42.2,18.2,1900.9,63849.32
1:51:47,42.2,47.3,1900.9,63849.43
1:51:48,75.9,34.4,1900.91,63849.62
1:51:49,26.7,17.2,1900.93,63849.83
1:51:50,75.4,17.2,1900.94,63849.88
1:51:51,75.4,17,1900.94,63849.97
1:51:52,75.4,9.8,1900.94,63850.1
1:51:53,75.4,84.5,1900.94,63850.19
1:51:54,75.3,24.1,1900.94,63850.19
1:51:55,75.4,33.5,1900.94,63850.36
1:51:56,75.4,14.8,1900.94,63850.39
1:51:57,75.4,17.7,1900.95,63850.73
1:51:58,75.4,19.5,1900.95,63850.75
1:51:59,75.3,64.6,1900.95,63850.94
1:52:00,75.4,11.8,1900.95,63850.94
1:52:01,75.3,21.1,1900.95,63851.18
1:52:02,75.3,10.5,1900.95,63851.19
1:52:03,75.3,14.7,1900.95,63851.2
1:52:04,75.4,17.7,1900.95,63851.39
1:52:05,75.4,21,1900.95,63851.72
1:52:06,75.2,23.5,1900.95,63851.89
1:52:07,75.2,40,1900.95,63851.98
1:52:08,75.2,18.1,1900.95,63852.04
1:52:09,75.2,19.6,1900.95,63852.13
1:52:10,75.2,17.9,1900.95,63852.14
1:52:11,75.2,13.6,1900.96,63852.16
1:52:12,75.2,33,1900.96,63852.18
1:52:13,75.1,31.2,1900.96,63852.28
1:52:14,75,25.4,1900.96,63852.35
1:52:15,75.2,19.3,1900.96,63852.48
1:52:16,75.1,16.4,1900.96,63852.85
1:52:17,75,47.8,1900.97,63852.98
1:52:18,40.46,11.9,1900.97,63852.98
1:52:19,38.37,11,1900.97,63853.02
1:52:20,36.28,18.3,1900.97,63853.21
1:52:21,34.19,22.6,1900.97,63853.42
1:52:22,32.1,23.1,1900.97,63853.75
1:52:23,30.01,72.5,1901.01,63854.44
1:52:24,27.92,33.8,1901.03,63854.7
1:52:25,25.83,34.8,1901.04,63855.07
1:52:26,23.74,27.6,1901.04,63855.2
1:52:27,73.9,84,1901.07,63855.29
1:52:28,47.4,74.3,1901.07,63855.35
1:52:29,47.4,29.4,1901.07,63855.41
1:52:30,77.2,22.3,1901.07,63855.52
1:52:31,77.2,37.1,1901.07,63855.55
1:52:32,77,31.2,1901.07,63855.9
1:52:33,26.9,26,1901.07,63856.13
1:52:34,26.9,22.3,1901.08,63856.21
1:52:35,76.8,47.3,1901.08,63856.36
1:52:36,76.8,24,1901.08,63856.39
1:52:37,76.7,26.1,1901.08,63856.48
1:52:38,76.7,21.3,1901.1,63856.58
1:52:39,76.7,28.4,1901.1,63856.62
1:52:40,76.7,42.5,1901.1,63856.64
1:52:41,76.7,42.2,1901.12,63856.74
1:52:42,26.9,56.5,1901.18,63857.02
1:52:43,26.9,29.6,1901.21,63857.12
1:52:44,77,36.8,1901.3,63857.12
1:52:45,77.1,23.1,1901.31,63857.23
1:52:46,77.1,28.2,1901.59,63857.89
1:52:47,77.1,63.2,1901.69,63857.6
1:52:48,77.2,43.4,1901.79,63857.72
1:52:49,77.3,35.4,1901.99,63857.73
1:52:50,47.4,36,1902.15,63857.78
1:52:51,32.9,34.9,1902.32,63858.16
1:52:52,77.6,33.7,1902.42,63858.28
1:52:53,77.6,35.7,1902.7,63858.28
1:52:54,77.6,26.4,1902.85,63858.42
1:52:55,77.6,34.3,1903.09,63858.42
1:52:56,77.6,31.9,1903.25,63858.46
1:52:57,77.6,16.4,1903.25,63858.6
1:52:58,77.6,23,1903.25,63858.62
1:52:59,32.9,14.6,1903.89,63858.64
1:53:00,77.6,74.7,1903.89,63859.09
1:53:01,77.6,15,1903.89,63859.14
1:53:02,77.6,16.7,1903.89,63859.34
1:53:03,77.6,84.7,1903.89,63859.41
1:53:04,32.9,19.8,1903.89,63859.5
1:53:05,32.9,41.2,1903.27,63860.03
1:53:06,32.9,18.2,1903.27,63860.05
1:53:07,32.9,10.9,1903.27,63861.07
1:53:08,47.4,10.2,1903.27,63861.17
1:53:09,32.9,15.5,1903.3,63861.43
1:53:10,47.4,74,1903.3,63861.47
1:53:11,47.4,13.8,1903.3,63861.55
1:53:12,77.3,19.1,1903.3,63861.67
1:53:13,47.4,9.4,1903.31,63861.75
1:53:14,76.7,16.2,1903.31,63861.76
1:53:15,76.6,41.3,1903.31,63861.79
1:53:16,76.7,9.5,1903.31,63861.9
1:53:17,76.6,9.8,1903.31,63861.93
1:53:18,76.6,47,1903.32,63862.06
1:53:19,76.7,74.2,1903.33,63862.18
1:53:20,76.5,15,1903.33,63862.29
1:53:21,76.6,5.6,1903.33,63862.48
1:53:22,76.5,12.8,1903.33,63862.53
1:53:23,76.6,21,1903.33,63862.54
1:53:24,76.6,15.5,1903.33,63862.79
1:53:25,76.6,21.4,1903.35,63862.9
1:53:26,76.7,16.9,1903.36,63862.95
1:53:27,76.6,17.1,1903.36,63862.99
1:53:28,76.7,17.7,1903.36,63864.08
1:53:29,76.7,74,1903.37,63864.51
1:53:30,76.8,24.2,1903.43,63864.65
1:53:31,76.8,17.1,1903.44,63864.78
1:53:32,26.9,32.9,1903.44,63864.96
1:53:33,26.9,31.3,1903.44,63865.17
1:53:34,26.9,29.4,1903.44,63865.29
1:53:35,26.9,33.1,1903.44,63865.62
1:53:36,76.8,34,1903.45,63865.64
1:53:37,76.8,36,1903.46,63866.2
1:53:38,26.9,37.4,1903.46,63866.34
1:53:39,76.8,41.2,1903.48,63866.52
1:53:40,77.3,29.6,1903.48,63866.57
1:53:41,47.4,32.8,1903.49,63866.69
1:53:42,47.4,24.6,1903.49,63866.31
1:53:43,47.4,29.4,1903.49,63866.83
1:53:44,77,32.8,1903.49,63866.88
1:53:45,77,31.7,1903.5,63866.89
1:53:46,26.9,27.2,1903.5,63867.13
1:53:47,26.9,23.4,1903.5,63867.31
1:53:48,76.8,22.6,1903.5,63867.31
1:53:49,26.9,16.1,1903.5,63868.13
1:53:50,26.9,15.5,1903.5,63868.21
1:53:51,26.9,48.3,1903.51,63868.22
1:53:52,77,28.7,1903.52,63868.32
1:53:53,77.1,21.3,1903.53,63868.33
1:53:54,77.1,47.6,1903.58,63868.46
1:53:55,77.2,44.4,1903.65,63868.48
1:53:56,47.4,40.2,1903.74,63868.53
1:53:57,32.9,37.9,1903.82,63868.58
1:53:58,77.6,37.5,1903.94,63868.59
1:53:59,47.3,37.8,1904.01,63868.67
1:54:00,77.6,19.3,1904.02,63868.68
1:54:01,47.3,11.1,1904.02,63868.82
1:54:02,47.3,9.3,1904.02,63869
1:54:03,77.6,22.5,1904.02,63869.29
1:54:04,77.6,23.9,1904.02,63869.58
1:54:05,77.6,9.3,1904.02,63869.61
1:54:06,77.6,9.8,1904.02,63869.66
1:54:07,77.6,24.5,1904.02,63869.69
1:54:08,47.4,36.5,1904.03,63869.92
1:54:09,47.4,74.8,1904.03,63870.05
1:54:10,47.4,28.9,1904.03,63870.17
1:54:11,77.3,53.6,1904.04,63870.18
1:54:12,77.1,32.7,1904.05,63871.21
1:54:13,76.8,8.4,1904.05,63871.33
1:54:14,76.7,10.8,1904.05,63871.36
1:54:15,76.7,8.7,1904.05,63871.38
1:54:16,76.7,4.5,1904.05,63871.69
1:54:17,76.7,13.1,1904.05,63872.09
1:54:18,76.1,14.2,1904.05,63872.62
1:54:19,76.1,3.8,1904.05,63872.69
1:54:20,76.1,5,1904.05,63873.07
1:54:21,76.1,6.7,1904.05,63873.08
1:54:22,76.1,47.7,1904.05,63873.17
1:54:23,76.1,40.5,1904.08,63873.27
1:54:24,76,40.9,1904.08,63873.28
1:54:25,76,47,1904.08,63873.31
1:54:26,76,13.6,1904.08,63873.74
1:54:27,76,5.8,1904.08,63873.78
1:54:28,76,2.7,1904.08,63873.88
1:54:29,76,47.9,1904.08,63873.89
1:54:30,75.9,47.5,1904.08,63874
1:54:31,75.9,6.1,1904.08,63874.15
1:54:32,75.9,5.6,1904.08,63874.16
1:54:33,75.9,6.9,1904.08,63874.37
1:54:34,76,22.6,1904.09,63874.4
1:54:35,76,12.5,1904.09,63847.39
1:54:36,76,59.2,1904.14,63877.89
1:54:37,36.8,53.3,1904.19,63887.33
1:54:38,76.8,22.5,1904.4,63887.82
1:54:39,76.8,58.1,1904.89,63888.92
1:54:40,77,56.5,1905.24,63889.68
1:54:41,77.1,34.9,1906.05,63890.35
1:54:42,77.3,48.2,1906.63,63891.95
1:54:43,47.4,40.1,1906.88,63892.62
1:54:44,47.4,23.1,1906.92,63893.34
1:54:45,47.4,22.2,1906.94,63894.2
1:54:46,47.4,9.2,1906.94,63894.31
1:54:47,47.4,11.9,1906.94,63895.87
1:54:48,47.4,11.2,1906.95,63896.42
1:54:49,47.4,84.3,1907,63903.54
1:54:50,77.2,43.6,1907.93,63903.96
1:54:51,32.9,41.7,1908.04,63905.04
1:54:52,77.6,21.4,1908.04,63906.94
1:54:53,47.3,17.4,1908.05,63908.24
1:54:54,77.6,18.2,1908.06,63908.73
1:54:55,77.6,29.2,1908.11,63910.69
1:54:56,32.9,33.2,1908.11,63912.06
1:54:57,47.4,21.9,1908.11,63913.09
1:54:58,32.9,14,1908.11,63913.14
1:54:59,32.9,9.1,1908.11,63914.72
1:55:00,47.4,16.1,1908.11,63915.02
1:55:01,47.4,17.2,1908.12,63915.67
1:55:02,47.4,37.8,1908.12,63916.05
1:55:03,47.4,15.5,1908.12,63916.23
1:55:04,77.3,17.5,1908.12,63916.68
1:55:05,77.2,27.1,1908.13,63917.12
1:55:06,77.3,28.5,1908.24,63918.43
1:55:07,47.4,48.9,1909.01,63919.73
1:55:08,77.6,55.7,1909.13,63947.39
1:55:09,32.9,48.1,1909.15,63921.7
1:55:10,77.6,24.1,1909.16,63921.94
1:55:11,77.6,13.8,1909.16,63921.98
1:55:12,77.6,39.2,1909.58,63922.31
1:55:13,77.6,58.7,1910.1,63923.19
1:55:14,77.8,37.8,1910.32,63924.24
1:55:15,77.9,33,1910.43,63925.65
1:55:16,77.9,41.7,1910.56,63925.31
1:55:17,78,47.3,1910.56,63926.19
1:55:18,78,21.2,1910.56,63928.13
1:55:19,77.9,22.1,1910.56,63929.14
1:55:20,77.9,14.1,1910.57,63929.15
1:55:21,77.9,15,1910.64,63984.59
1:55:22,77.9,13.2,1910.66,63984.86
1:55:23,77.9,19.4,1910.68,63931.02
1:55:24,77.8,21.8,1910.69,63931.09
1:55:25,77.8,25.6,1910.69,63932.64
1:55:26,77.9,19.7,1910.69,63932.85
1:55:27,77.9,16.6,1910.69,63933.02
1:55:28,77.9,28.3,1910.69,63933.12
1:55:29,77.9,22.4,1910.69,63933.12
1:55:30,77.9,11,1910.69,63933.13
1:55:31,77.9,8.5,1910.69,63933.15
1:55:32,77.9,5.8,1910.69,63933.18
1:55:33,77.9,10.2,1910.7,63933.38
1:55:34,77.8,29.9,1910.72,63934.25
1:55:35,78.3,21.3,1910.72,63934.3
1:55:36,78.2,15.2,1910.72,63935.48
1:55:37,78.3,22.9,1910.72,63935.56
1:55:38,77.9,25.2,1910.73,63935.61
1:55:39,77.9,19.9,1910.74,63935.31
1:55:40,77.8,26.2,1910.74,63935.91
1:55:41,77.6,28.4,1910.74,63936.02
1:55:42,77.2,32.1,1910.74,63936.22
1:55:43,26.9,27.7,1910.74,63936.35
1:55:44,26.9,41.9,1910.74,63936.42
1:55:45,26.9,21.8,1910.74,63936.51
1:55:46,77,10.2,1910.74,63936.8
1:55:47,26.9,25.1,1910.74,63936.92
1:55:48,77,43,1910.8,63940.73
1:55:49,77.3,54.9,1912.05,63943.05
1:55:50,47.4,33.3,1912.16,63943.85
1:55:51,47.4,23.1,1912.23,63944.47
1:55:52,47.4,41.4,1914.2,63954.52
1:55:53,77.6,84.1,1914.21,63956.77
1:55:54,78,24.6,1914.21,63969.28
1:55:55,77.9,13,1914.21,63969.33
1:55:56,77.9,17,1914.21,63980.36
1:55:57,77.9,11.6,1914.21,63986.35
1:55:58,47.3,13.2,1914.21,63995.92
1:55:59,47.3,10.2,1914.22,63995.92
1:56:00,47.3,49.1,1914.22,63999.32
1:56:01,47.3,25,1914.22,64001.99
1:56:02,77.6,21,1914.22,64005.29
1:56:03,77.6,24.2,1914.22,64005.54
1:56:04,77.6,12,1914.23,64007.55
1:56:05,77.6,22.8,1914.23,64009.67
1:56:06,77.6,12.1,1914.23,64011.75
1:56:07,47.4,12.5,1914.23,64012.75
1:56:08,47.4,10.7,1914.24,64012.76
1:56:09,47.4,12.2,1914.24,64013.91
1:56:10,47.4,19.3,1914.24,64015
1:56:11,47.4,13.8,1914.24,64016.06
1:56:12,47.4,16.8,1914.24,64016.29
1:56:13,47.4,26.9,1914.24,64017.19
1:56:14,47.4,31.2,1914.24,64018.11
1:56:15,32.9,25.6,1914.89,64018.65
1:56:16,77.6,41.7,1914.27,64019.16
1:56:17,47.3,56.5,1914.43,64074.36
1:56:18,78,84.1,1914.45,64074.83
1:56:19,77.9,27.6,1914.5,64021.19
1:56:20,78,22.6,1914.51,64021.79
1:56:21,78,32.1,1914.51,64022.11
1:56:22,78,32.5,1914.51,64022.75
1:56:23,77.9,25.7,1914.51,64022.9
1:56:24,77.9,15.7,1914.51,64023.21
1:56:25,77.8,10.6,1914.51,64023.32
1:56:26,77.8,22.2,1914.51,64023.47
1:56:27,77.8,11.5,1914.52,64023.54
1:56:28,77.8,9.4,1914.52,64023.54
1:56:29,77.6,11.9,1914.52,64023.74
1:56:30,32.9,19.2,1914.52,64023.92
1:56:31,32.9,19.3,1914.55,64024.54
1:56:32,32.9,26.4,1914.55,64024.61
1:56:33,32.9,24.4,1914.56,64024.62
1:56:34,77.6,13.9,1914.56,64024.78
1:56:35,32.9,12.5,1914.56,64024.79
1:56:36,47.4,16.5,1914.56,64024.86
1:56:37,32.9,13,1914.56,64024.88
1:56:38,32.9,22.9,1914.58,64025.27
1:56:39,32.9,15,1914.58,64025.36
1:56:40,32.9,10.5,1914.58,64025.58
1:56:41,47.4,18.1,1914.58,64025.65
1:56:42,47.4,21.8,1914.58,64025.66
1:56:43,32.9,24.4,1914.58,64025.9
1:56:44,77.6,42.1,1914.58,64040.63
1:56:45,47.3,21.1,1914.58,64041.1
1:56:46,77.8,42,1914.6,64041.2
1:56:47,78.3,41.2,1914.62,64042.21
1:56:48,78.7,49,1914.63,64044.51
1:56:49,78.5,42.8,1914.63,64046.99
1:56:50,78.5,22.5,1914.63,64048.02
1:56:51,78.3,4.7,1914.63,64048.02
1:56:52,78.3,6.1,1914.64,64049.1
1:56:53,78.1,14.5,1914.64,64050.3
1:56:54,77.8,5.9,1914.65,64051.5
1:56:55,77.8,5.5,1914.65,64051.5
1:56:56,77.6,8.5,1914.66,64052.07
1:56:57,77.3,11.3,1914.66,64053.57
1:56:58,77.3,28.4,1914.67,64054.51
1:56:59,77.3,18.6,1914.69,64054.52
1:57:00,77.2,9.7,1914.71,64055.14
1:57:01,77.3,9.4,1914.71,64055.56
1:57:02,77.3,8.5,1914.72,64055.91
1:57:03,77.3,9.4,1914.73,64055.93
1:57:04,77.3,13.6,1914.74,64056.02
1:57:05,77.3,17.4,1914.74,64056.07
1:57:06,77.3,3.8,1914.75,64056.08
1:57:07,77.3,9.4,1914.76,64056.09
1:57:08,77.3,12,1914.76,64056.12
1:57:09,77.3,14.9,1914.76,64056.16
1:57:10,77.3,6.5,1914.76,64056.35
1:57:11,77.3,13.2,1914.76,64056.37
1:57:12,77.3,5.3,1914.76,64056.39
1:57:13,77.3,47.6,1914.76,64056.52
1:57:14,77.3,4.6,1914.76,64056.69
1:57:15,77.3,47.5,1914.76,64056.76
1:57:16,77.3,47.2,1914.77,64056.93
1:57:17,77.3,6.8,1914.77,64057.05
1:57:18,77.3,47.9,1914.79,64057.16
1:57:19,77.3,11.7,1914.8,64057.54
1:57:20,77.3,9.4,1914.8,64057.54
1:57:21,77.3,22.6,1914.8,64057.61
1:57:22,77.3,8.4,1914.8,64057.64
1:57:23,77.2,5.8,1914.8,64057.78
1:57:24,77.3,6.2,1914.8,64057.79
1:57:25,77.2,5.4,1914.8,64057.8
1:57:26,77.3,5.6,1914.8,64057.82
1:57:27,77.3,5.7,1914.31,64058.06
1:57:28,77.3,12.3,1914.31,64058.25
1:57:29,77.2,21.9,1914.83,64058.37
1:57:30,77.8,23.3,1914.85,64058.58
1:57:31,77.8,11.4,1914.86,64059.01
1:57:32,77.8,10.2,1914.86,64059.38
1:57:33,77.3,47.5,1914.86,64059.49
1:57:34,77.3,8.3,1914.86,64059.52
1:57:35,47.4,3.5,1914.86,64059.55
1:57:36,47.4,47.1,1914.87,64059.56
1:57:37,77.3,21.7,1914.88,64059.64
1:57:38,77.3,14.5,1914.88,64059.71
1:57:39,77.3,47.4,1914.88,64060.28
1:57:40,77.3,6.8,1914.89,64060.3
1:57:41,77.3,5,1914.9,64060.44
1:57:42,77.3,6.6,1914.9,64060.46
1:57:43,77.3,5.6,1914.9,64060.56
1:57:44,77.3,28.2,1914.9,64060.68
1:57:45,77.3,45.5,1914.94,64060.73
1:57:46,47.4,11.6,1914.94,64060.75
1:57:47,47.4,9.9,1914.94,64061.32
1:57:48,77.3,11.4,1914.94,64061.43
1:57:49,47.4,18.4,1914.95,64061.46
1:57:50,77.3,10.3,1914.95,64061.49
1:57:51,77.2,5.8,1914.95,64061.57
1:57:52,77.2,11.6,1914.95,64061.58
1:57:53,77.2,11.9,1914.95,64062.38
1:57:54,77.1,6.5,1914.95,64062.38
1:57:55,77.1,9,1914.95,64062.41
1:57:56,77.2,10,1914.96,64062.42
1:57:57,77.2,47.6,1914.96,64062.53
1:57:58,77,4.5,1914.96,64062.85
1:57:59,77.1,10.6,1914.98,64063.02
1:58:00,77.1,4.4,1915,64063.06
1:58:01,77.1,4.8,1915,64063.24
1:58:02,77.1,8.3,1915,64063.27
1:58:03,77.1,13.4,1915,64063.5
1:58:04,77.2,24.8,1915.06,64063.69
1:58:05,77.2,19.8,1915.06,64063.69
1:58:06,75.2,8,1915.06,64063.73
1:58:07,75.1,47.7,1915.07,64063.85
1:58:08,75,47.7,1915.08,64064.07
1:58:09,40.46,18.6,1915.08,64064.16
1:58:10,38.37,25.8,1915.08,64064.19
1:58:11,36.28,9.2,1915.08,64064.22
1:58:12,34.19,6,1915.08,64064.39
1:58:13,32.1,11.6,1915.08,64064.39
1:58:14,30.01,6.2,1915.09,64064.6
1:58:15,27.92,6.5,1915.09,64064.66
1:58:16,25.83,5.2,1915.09,64064.69
1:58:17,23.74,10.9,1915.12,64064.83
1:58:18,73.9,4.8,1915.12,64065.31
1:58:19,47.4,6.2,1915.12,64065.34
1:58:20,47.4,5.9,1915.12,64065.35
1:58:21,77.1,5.1,1915.12,64065.52
1:58:22,77.1,4.9,1915.12,64065.56
1:58:23,77.1,47.8,1915.12,64065.57
1:58:24,77.1,47.1,1915.13,64065.58
1:58:25,77.1,21,1915.13,64065.59
1:58:26,75.2,47.3,1915.13,64065.63
1:58:27,75.1,10.8,1915.14,64066.37
1:58:28,75,4.1,1915.14,64066.4
1:58:29,40.46,8,1915.17,64066.4
1:58:30,38.37,8.9,1915.18,64066.55
1:58:31,36.28,10.7,1915.18,64066.85
1:58:32,34.19,3.1,1915.18,64066.94
1:58:33,32.1,3.9,1915.18,64066.95
1:58:34,30.01,5,1915.18,64067.05
1:58:35,27.92,6.6,1915.18,64067.11
1:58:36,25.83,5.6,1915.18,64067.19
1:58:37,23.74,28.2,1915.18,64067.24
1:58:38,73.9,45.5,1915.18,64067.3
1:58:39,47.4,11.6,1915.19,64067.87
1:58:40,47.4,9.9,1915.19,64068.1
1:58:41,77.1,11.4,1915.19,64068.24
1:58:42,77.1,18.4,1915.2,64068.32
1:58:43,77,10.3,1915.2,64068.4
1:58:44,77.1,5.8,1915.2,64068.4
1:58:45,77.1,11.6,1915.21,64068.42
1:58:46,77.1,11.9,1915.21,64068.65
1:58:47,77.1,6.5,1915.23,64068.97
1:58:48,77.1,9,1915.23,64069.12
1:58:49,77.1,10,1915.24,64069.23
1:58:50,77.1,47.6,1915.24,64069.38
1:58:51,77.1,4.5,1915.24,64069.56
1:58:52,77.1,10.6,1915.24,64069.6
1:58:53,77,4.4,1915.24,64069.61
1:58:54,77.1,4.8,1915.25,64069.65
1:58:55,77,8.3,1915.25,64069.68
1:58:56,47,13.4,1915.25,64069.86
1:58:57,77,24.8,1915.25,64070.07
1:58:58,37,19.8,1915.25,64070.08
1:58:59,77,8,1915.25,64070.23
1:59:00,27,17.7,1915.25,64070.31
1:59:01,77,17.4,1915.25,64070.42
1:59:02,77,19,1915.89,64070.45
1:59:03,36.7,16.2,1915.89,64072.47
1:59:04,76.6,3.5,1915.89,64072.51
1:59:05,76.6,3.9,1915.89,64072.84
1:59:06,76.6,6.7,1915.89,64072.85
1:59:07,76.6,10.5,1915.89,64072.96
1:59:08,16.5,8.4,1915.27,64073.04
1:59:09,76.6,4.2,1915.27,64073.11
